#TRADINGPOST
Vnum             1
Market           1
Type             0
Good             155 0 0 1
Good             156 0 0 1
Good             157 0 0 1
Good             158 0 0 1
Good             159 0 0 1
Good             160 0 0 1
Good             161 0 0 1
Good             162 0 0 1
Good             163 0 0 1
End

#TRADINGPOST
Vnum             2
Market           1
Type             1
Good             155 0 0 1
Good             156 0 0 1
Good             157 0 0 1
Good             158 0 0 1
Good             159 0 0 1
Good             160 0 0 1
Good             161 0 0 1
Good             162 0 0 1
Good             163 0 0 1
End

#TRADINGPOST
Vnum             3
Market           1
Type             2
Good             155 0 0 1
Good             156 0 0 1
Good             157 0 0 1
Good             158 0 0 1
Good             159 0 0 1
Good             160 0 0 1
Good             161 0 0 1
Good             162 0 0 1
Good             163 0 0 1
End

#TRADINGPOST
Vnum             4
Market           1
Type             3
Good             155 0 0 1
Good             156 0 0 1
Good             157 0 0 1
Good             158 0 0 1
Good             159 0 0 1
Good             160 0 0 1
Good             161 0 0 1
Good             162 0 0 1
Good             163 0 0 1
End

#TRADINGPOST
Vnum             5
Market           2
Type             0
Good             155 0 0 0
Good             156 0 0 0
Good             157 0 0 0
Good             158 0 0 0
Good             159 0 0 0
Good             160 0 0 0
End

#TRADINGPOST
Vnum             6
Market           2
Type             1
Good             155 0 0 0
Good             156 0 0 0
Good             157 0 0 0
Good             158 0 0 0
Good             159 0 0 0
Good             160 0 0 0
End

#TRADINGPOST
Vnum             7
Market           3
Type             2
Good             155 0 0 0
Good             156 0 0 0
Good             157 0 0 0
Good             158 0 0 0
Good             159 0 0 0
Good             160 0 0 0
Good             161 0 0 0
Good             162 0 0 0
Good             163 0 0 0
End

#TRADINGPOST
Vnum             8
Market           3
Type             3
Good             155 0 0 0
Good             156 0 0 0
Good             157 0 0 0
Good             158 0 0 0
Good             159 0 0 0
Good             160 0 0 0
Good             161 0 0 0
Good             162 0 0 0
Good             163 0 0 0
End

#END
